origin,destination
99,15
72,4
51,99
45,32
72,51
12,71
71,12
87,49
71,87
87,16
54,45
52,62
49,4
32,99
99,39
99,13
83,56
78,72
61,39
72,25
61,26
83,43
82,21
68,61
37,56
54,12
37,64
64,37
99,45
70,23
64,47
99,12
99,54
16,73
29,51
54,94
82,57
55,66
71,63
8,71
38,50
99,5
5,99
2,61
67,1
38,66
38,7
33,30
89,27
38,80
83,35
6,70
61,30
94,12
42,8
83,47
4,87
66,28
63,38
83,16
66,33
34,100
34,33
75,12
16,89
89,16
49,15
55,71
87,28
100,24
80,89
71,80
61,35
37,51
26,82
15,87
33,12
71,16
99,81
28,14
67,15
51,16
16,51
33,16
16,66
80,16
16,87
16,86
43,16
16,82
15,64
64,15
45,39
44,25
33,5
70,16
16,70
8,92
51,6
5,28
9,42
9,38
23,54
20,92
12,6
39,12
27,60
9,99
49,87
61,80
24,81
51,55
81,24
63,85
85,63
51,71
67,49
67,80
25,44
34,55
55,46
99,29
78,39
44,67
46,61
49,94
58,33
32,78
33,58
79,2
30,66
36,35
79,7
87,4
58,87
87,58
45,36
6,49
82,29
66,9
9,28
71,2
38,51
61,25
33,14
78,42
49,9
33,6
35,63
66,90
24,53
22,11
13,29
11,22
71,27
15,23
71,94
39,61
54,63
6,57
11,71
6,78
6,87
49,79
12,23
38,4
58,55
11,46
27,71
67,100
87,61
70,56
98,100
12,33
79,4
24,4
28,9
4,39
64,10
66,46
51,9
28,79
74,34
87,26
29,66
14,3
57,82
2,78
57,26
26,46
4,78
67,11
4,64
98,33
10,45
71,11
14,77
70,15
12,84
11,12
11,67
63,67
100,93
22,93
2,65
3,57
43,36
14,60
5,49
45,93
2,46
22,10
60,32
46,10
5,67
67,63
43,23
35,83
22,5
6,14
2,91
81,35
87,93
13,2
11,73
2,27
47,36
10,22
22,43
43,22
9,43
38,93
90,27
47,100
81,2
54,81
5,13
2,90
42,93
46,93
51,93
20,55
6,33
43,11
79,51
23,47
10,12
90,46
2,68
64,93
24,61
79,83
91,87
41,93
45,54
81,22
22,2
34,36
53,47
32,60
1,39
30,50
3,92
22,21
7,10
17,11
54,13
5,22
19,11
42,51
26,83
82,90
71,86
54,100
49,82
1,82
92,23
7,55
55,7
83,49
80,66
25,72
100,54
72,32
92,36
36,92
15,55
82,38
35,85
85,35
83,79
8,50
85,49
85,46
46,85
82,85
49,85
85,82
25,85
85,25
99,43
26,19
14,4
57,21
46,89
75,74
15,75
97,15
15,54
15,97
65,19
13,88
54,15
47,28
19,65
17,45
4,29
36,82
62,100
25,19
43,29
45,83
23,62
1,60
87,91
65,75
53,86
7,21
91,89
19,42
34,94
47,89
19,20
2,1
87,89
7,15
78,10
51,10
10,33
14,6
34,32
11,55
32,34
14,39
52,10
33,10
11,66
10,28
10,51
32,38
43,32
72,37
10,55
10,63
5,55
5,66
7,23
61,32
23,7
10,52
20,3
3,11
6,67
5,86
68,10
25,23
4,22
23,43
23,66
20,56
5,24
13,7
25,10
12,32
60,5
12,60
17,43
43,6
20,43
32,7
10,68
13,10
10,25
57,72
47,5
10,7
10,13
20,62
23,20
92,1
32,46
38,6
24,23
21,19
17,2
6,38
44,17
38,72
10,41
43,10
41,10
10,43
21,20
2,25
20,21
26,10
82,33
46,100
62,15
72,1
65,1
1,77
43,27
10,14
17,44
96,1
50,89
9,17
23,65
59,15
50,58
10,19
17,9
14,54
70,28
1,36
14,10
15,59
15,92
18,21
21,17
27,75
42,1
77,1
95,75
1,96
67,83
1,72
36,1
1,42
24,75
49,77
42,19
8,21
21,8
32,17
50,6
7,58
42,38
17,93
45,14
61,2
17,61
42,87
52,4
21,27
54,22
7,22
55,58
25,54
54,49
92,66
42,24
42,67
54,55
20,87
60,10
20,60
52,60
52,2
60,14
55,43
43,5
17,55
21,64
12,54
84,24
20,75
22,18
58,22
60,12
80,18
49,5
65,54
23,27
20,78
39,66
55,2
55,53
22,42
9,20
21,42
65,67
7,65
58,86
55,54
54,24
20,49
45,55
56,55
13,73
13,12
25,47
57,33
41,45
13,51
40,13
53,41
50,47
33,57
25,57
13,90
54,4
21,86
44,13
32,66
10,47
93,12
9,67
25,37
92,59
13,82
68,25
32,33
60,23
92,14
26,63
92,34
78,13
2,3
68,23
2,74
2,73
2,86
62,11
13,47
22,62
92,47
5,93
13,46
41,3
23,86
22,61
97,93
7,82
92,33
23,3
11,33
9,65
9,93
6,46
23,4
31,34
34,31
45,17
23,1
10,24
14,62
38,11
11,38
89,22
5,89
22,6
10,69
69,10
33,2
4,49
52,43
52,50
49,52
15,52
57,52
7,83
25,38
71,47
33,38
92,4
4,92
98,45
44,99
56,60
40,14
40,1
4,9
19,40
32,29
29,49
14,40
35,78
37,60
79,49
35,64
64,35
19,64
64,19
47,64
57,6
12,94
27,45
30,52
24,32
70,12
56,66
55,63
38,83
58,15
86,37
51,21
55,81
96,35
45,65
49,73
65,26
95,35
66,43
66,30
41,56
86,35
83,57
42,44
25,97
86,34
82,63
25,35
28,83
7,95
23,81
46,53
60,36
48,6
40,36
73,19
25,81
68,82
86,46
61,60
38,81
43,86
78,83
82,68
92,98
57,73
16,93
61,42
64,81
56,81
46,81
21,61
30,56
24,65
25,83
68,73
39,68
96,60
19,60
93,25
66,57
37,70
96,51
91,20
61,5
44,38
28,6
78,93
33,88
93,45
13,57
69,78
35,88
13,53
96,93
60,30
29,81
29,42
81,39
67,8
10,60
71,21
51,84
28,77
65,63
71,93
36,33
9,69
58,94
93,68
25,58
54,65
2,70
6,81
73,43
66,42
40,43
78,60
66,73
88,93
61,36
29,88
35,55
81,32
6,42
33,73
56,96
38,96
27,82
46,60
50,60
33,40
13,96
96,29
93,78
28,42
29,54
7,56
27,88
28,78
3,2
24,2
33,52
76,5
31,2
24,13
5,47
87,57
80,29
4,100
98,32
32,98
10,40
32,84
48,10
76,10
10,76
12,72
59,6
10,48
23,72
32,76
45,10
9,59
69,59
48,32
76,39
59,2
23,31
11,51
14,23
92,72
23,76
92,17
32,27
2,59
9,7
11,42
32,69
48,5
72,100
5,62
2,40
37,10
49,10
14,32
3,62
59,69
32,49
3,72
23,56
58,2
47,72
6,59
27,72
60,62
61,12
31,59
52,36
68,14
7,62
10,8
43,72
78,7
62,59
10,37
14,33
82,99
16,97
55,16
11,57
35,92
92,35
77,2
49,28
87,46
16,100
6,12
40,47
25,33
25,4
90,33
4,90
25,3
47,93
24,36
30,33
90,47
47,13
15,90
4,23
47,23
49,23
90,34
90,49
49,2
23,33
1,33
21,82
83,99
56,83
2,77
2,66
56,37
59,93
37,99
60,34
13,42
4,84
27,26
2,71
6,65
44,15
20,100
11,3
7,60
26,32
2,54
60,4
13,77
11,77
78,2
61,14
7,35
11,65
44,58
4,56
77,4
6,93
20,93
36,100
6,43
5,100
16,60
36,77
13,55
2,53
60,13
6,100
34,60
4,54
3,70
65,7
55,1
27,100
13,70
49,42
65,44
84,28
28,84
7,89
89,87
25,75
42,57
49,80
80,49
55,77
77,55
93,77
77,93
46,6
38,10
25,89
55,8
44,1
58,89
10,38
46,90
71,89
61,72
10,27
32,19
17,42
21,71
1,78
15,56
17,78
25,66
21,49
21,67
50,75
60,27
21,55
24,94
32,47
4,6
20,50
21,65
43,89
83,7
19,83
43,8
51,94
37,75
10,54
70,1
55,28
16,18
25,49
89,29
46,37
61,16
30,39
5,83
39,55
56,15
2,64
77,64
57,42
43,64
64,43
57,64
46,64
64,46
74,66
64,3
64,57
66,5
67,53
66,74
89,64
24,85
85,90
29,77
86,80
25,65
80,12
8,89
24,86
73,54
89,83
87,80
65,74
71,29
42,54
65,8
96,33
33,96
3,96
96,3
22,55
68,43
62,64
77,66
8,83
8,49
36,79
74,7
58,83
63,3
37,3
22,71
71,58
28,67
38,86
90,89
37,85
53,8
51,80
62,2
89,20
54,29
75,13
30,8
4,73
72,15
65,13
78,15
8,2
82,5
84,15
15,79
20,32
51,32
32,51
51,7
7,51
35,20
2,51
28,32
32,28
32,20
26,20
15,20
51,39
12,26
30,73
39,57
73,8
73,28
28,73
58,51
51,58
8,26
8,5
5,8
61,48
78,35
90,24
82,64
48,61
64,77
79,46
46,79
51,40
40,51
64,33
33,64
13,64
64,13
94,23
15,93
82,27
15,94
96,64
64,96
50,40
94,15
82,72
72,82
64,82
85,24
63,64
40,50
62,63
63,62
64,63
66,50
79,26
29,64
51,64
64,51
32,92
28,72
72,28
25,78
72,36
36,72
64,61
64,29
72,92
56,40
61,64
28,64
83,40
39,83
62,23
53,70
70,64
70,8
70,53
98,6
87,82
64,70
8,70
82,39
39,87
93,64
70,100
82,20
29,61
35,27
35,70
98,55
62,70
63,81
75,65
98,60
27,35
55,98
98,62
81,25
83,81
81,83
64,89
60,21
46,32
62,93
15,89
70,62
72,34
34,72
60,93
53,83
64,68
64,8
62,98
30,16
64,83
25,98
98,25
87,71
68,64
83,64
71,7
28,45
8,64
87,55
55,87
26,64
64,28
63,65
50,30
45,85
85,45
25,63
90,37
93,6
85,37
64,26
82,46
94,87
87,94
93,23
5,33
92,3
3,85
85,3
25,2
24,54
92,99
43,7
7,43
52,35
7,70
25,60
79,28
4,40
29,39
93,1
58,18
9,79
9,81
40,35
35,40
25,40
91,14
1,87
27,18
2,94
31,70
93,8
77,63
21,83
3,75
7,57
2,83
4,79
7,100
21,77
23,82
19,94
7,86
18,25
9,25
36,31
38,30
54,43
4,94
29,79
56,10
3,7
33,11
3,37
3,27
27,3
53,22
22,100
100,22
22,50
42,22
46,22
22,87
87,22
77,22
85,1
19,73
1,85
17,73
75,94
2,67
65,94
5,82
14,72
41,19
1,40
32,55
89,46
78,1
27,10
4,38
82,41
19,53
55,21
19,82
83,41
63,10
14,83
7,75
68,41
2,55
52,12
36,24
14,75
21,14
81,17
23,55
23,67
6,55
22,7
44,80
9,14
80,53
80,15
15,80
12,80
47,80
11,25
82,59
31,28
28,31
48,78
78,48
79,17
33,13
99,31
64,31
31,99
49,43
6,83
80,17
1,79
44,89
79,13
79,19
19,90
79,10
10,79
25,5
79,3
47,79
83,2
11,100
6,17
31,21
28,43
27,47
49,54
46,2
13,79
79,47
79,37
27,46
5,65
79,43
2,43
13,14
43,59
3,94
9,94
94,9
9,48
48,33
94,3
3,48
12,3
13,39
39,13
6,37
37,39
27,43
43,9
39,43
4,47
39,8
47,20
6,13
66,2
70,31
19,31
31,19
7,9
36,48
31,13
15,31
31,15
5,25
98,17
19,59
9,89
89,9
57,35
39,3
5,38
43,3
54,80
5,54
54,5
37,71
58,43
63,31
27,86
52,64
54,92
98,9
3,9
93,40
40,93
18,87
100,18
7,47
29,25
47,32
29,7
9,33
43,25
44,4
35,38
57,37
83,51
60,15
22,25
60,78
12,99
55,51
94,49
58,42
42,6
58,11
21,84
41,36
17,92
21,38
38,21
36,17
42,14
75,29
29,75
52,30
11,98
32,31
22,32
32,22
69,32
10,20
20,10
21,22
85,77
77,85
40,64
81,15
82,26
14,100
48,36
53,19
60,17
17,40
48,4
4,48
69,43
43,69
56,31
97,18
18,97
43,37
15,41
42,58
32,3
44,14
15,44
5,64
59,63
24,71
71,24
18,67
67,6
24,10
57,10
20,23
27,21
47,10
3,71
71,3
4,82
22,14
81,29
2,82
82,2
18,29
58,4
50,73
71,14
2,98
13,58
26,73
73,26
47,73
73,47
42,47
45,29
61,9
77,27
86,7
91,27
74,15
42,4
55,20
73,14
20,57
26,22
64,30
30,18
2,58
26,12
33,79
2,18
29,10
29,40
36,12
68,81
86,87
46,77
56,98
87,24
3,81
12,91
97,17
25,91
12,65
12,97
9,60
49,65
71,57
2,60
40,56
64,56
61,4
94,25
81,13
65,89
94,7
71,67
62,40
26,70
70,26
82,28
65,71
63,61
13,83
60,3
3,60
72,64
3,61
13,43
13,33
56,70
71,55
13,60
3,46
46,3
7,46
71,42
72,2
46,13
97,46
71,26
53,50
20,71
3,54
21,81
24,88
3,42
7,87
53,3
3,56
56,3
16,91
63,6
32,43
9,71
79,33
83,6
6,71
40,4
56,7
16,56
24,56
12,40
40,12
98,5
5,98
94,27
37,54
27,94
36,98
9,84
87,34
56,36
93,21
84,64
64,84
21,98
84,62
81,77
86,89
84,2
62,78
93,4
87,81
19,78
96,84
84,60
94,100
8,86
60,39
89,4
24,100
22,4
65,4
97,34
96,4
89,67
2,92
82,3
34,58
4,65
86,91
80,91
100,49
96,13
86,77
67,4
96,2
96,26
12,77
82,93
60,35
4,95
60,68
100,81
3,78
51,3
65,68
3,98
98,3
78,19
34,89
95,24
88,22
94,4
3,89
28,22
68,22
24,95
22,3
8,82
22,74
89,65
22,88
22,68
3,83
73,22
89,3
33,8
81,100
3,95
81,34
82,22
62,57
3,82
22,97
3,39
94,22
88,3
88,14
81,5
8,13
3,77
97,22
75,22
8,61
24,74
8,43
61,8
3,88
100,8
88,65
24,73
86,49
8,88
33,3
22,91
95,65
3,74
61,3
54,57
9,61
74,22
86,65
8,100
4,88
74,3
83,3
95,3
88,4
77,3
4,70
5,81
19,97
97,19
86,97
33,89
39,62
100,21
87,3
84,4
98,4
84,83
87,15
94,33
94,19
2,96
84,13
2,89
77,12
61,13
78,11
81,21
87,2
68,89
82,13
2,52
2,100
65,93
13,89
13,61
33,93
73,4
70,4
89,13
89,2
2,87
65,49
75,63
22,63
83,24
33,45
97,28
72,9
87,68
8,93
3,22
88,28
28,82
51,75
63,88
60,89
49,13
37,95
26,75
51,62
66,22
77,8
16,22
83,22
8,77
83,73
92,2
91,22
47,38
24,89
43,35
93,3
77,13
95,22
88,13
60,57
4,72
96,65
88,18
18,95
77,24
4,98
16,81
86,22
100,9
22,66
18,88
95,18
92,100
55,22
100,16
24,82
3,36
55,13
8,96
89,54
77,81
13,94
13,65
54,2
22,65
96,89
75,33
55,42
95,89
58,73
4,74
95,8
91,8
55,4
55,75
33,100
36,23
43,26
94,73
81,67
8,94
8,95
74,4
83,93
16,3
87,65
63,42
47,37
65,37
82,96
83,42
8,91
37,74
94,14
83,8
88,89
82,49
15,91
91,49
63,100
43,13
86,8
67,73
96,38
13,75
68,94
75,3
45,42
71,74
24,77
91,94
75,15
84,45
2,47
75,2
88,27
88,42
97,49
49,96
88,34
13,78
13,22
3,93
18,96
26,65
9,100
14,37
54,17
14,58
37,14
5,80
49,58
65,55
65,27
54,51
68,27
65,80
53,65
68,42
80,65
67,37
73,55
55,73
81,42
87,27
42,81
81,6
67,81
27,87
37,58
75,51
65,51
51,65
34,73
12,9
42,2
56,13
100,72
2,75
13,23
49,11
100,2
74,12
53,13
36,4
64,4
13,32
67,13
73,12
92,12
12,92
12,74
13,36
38,13
53,4
47,42
8,9
95,26
8,42
58,3
3,66
14,88
88,26
3,8
97,68
24,83
47,3
8,97
82,78
3,84
54,95
16,61
97,8
3,44
3,58
89,96
14,9
87,8
3,51
84,57
100,26
37,33
78,3
72,3
93,16
88,8
8,87
42,3
44,8
9,72
78,61
3,20
49,45
8,44
78,82
46,9
92,19
19,92
14,44
81,33
88,29
51,74
73,33
83,27
28,44
29,86
74,51
35,61
45,25
35,73
80,42
39,29
44,28
33,44
65,2
29,56
29,80
60,25
29,65
33,32
74,43
30,74
74,30
74,33
86,29
26,95
61,27
49,74
35,52
29,44
33,36
42,35
86,42
95,33
35,44
27,91
67,2
28,97
96,9
21,29
44,66
75,30
42,30
80,27
91,42
56,30
35,95
33,74
29,97
42,66
82,6
23,37
44,35
33,95
44,33
44,29
42,91
49,6
52,28
38,9
46,73
87,7
35,19
42,77
71,9
71,6
43,95
95,43
95,29
77,42
74,13
51,37
33,7
43,42
71,20
74,25
7,33
18,2
13,74
25,74
42,43
53,55
14,22
4,41
17,97
18,75
11,61
24,26
74,81
75,18
14,92
46,11
83,88
100,3
73,2
66,3
3,100
73,3
49,3
26,24
9,22
13,8
2,22
2,97
38,5
57,81
8,81
77,9
22,9
9,77
72,6
82,9
51,78
72,41
81,95
99,41
58,50
90,63
85,86
63,95
85,20
85,68
54,50
99,35
74,71
28,86
95,46
25,73
63,90
68,85
86,28
77,95
90,67
41,72
64,99
95,81
85,89
73,71
85,96
74,50
35,99
77,28
95,63
90,94
67,28
89,85
94,90
43,90
67,90
85,87
85,6
67,85
85,65
65,50
86,85
86,90
85,94
85,61
85,67
87,74
95,77
95,50
90,43
72,99
90,81
95,12
65,85
50,74
62,41
25,95
12,95
85,71
95,25
87,85
71,85
50,95
94,85
90,87
96,85
90,86
6,77
99,62
46,95
81,90
90,61
61,85
95,99
90,50
99,92
61,90
77,6
74,87
87,90
99,61
91,85
75,19
46,75
27,32
80,7
21,59
59,48
36,14
17,84
48,59
84,17
62,1
1,62
17,56
56,17
14,84
84,20
20,84
92,20
84,14
27,80
22,12
4,62
12,22
41,12
51,11
62,4
4,44
2,69
2,31
69,2
78,33
28,96
61,81
65,45
36,38
55,68
81,8
22,20
92,8
65,16
3,65
38,68
41,70
57,3
41,33
77,38
67,54
8,11
65,73
42,45
98,68
41,46
84,68
41,100
93,81
5,77
44,26
41,68
6,22
14,81
67,3
44,45
92,81
66,63
26,77
55,3
75,16
18,81
36,3
92,68
3,53
44,57
20,81
65,3
42,33
88,63
3,73
67,68
88,81
84,3
43,41
78,57
3,52
17,60
30,22
36,52
74,29
29,13
43,88
35,22
26,33
30,88
65,29
76,23
28,74
95,30
25,43
35,41
95,28
35,58
28,88
35,43
93,9
84,36
22,57
29,74
29,67
35,51
28,95
67,29
29,71
74,28
35,33
88,43
83,29
38,29
36,84
66,44
29,91
76,6
2,79
29,45
88,2
6,76
80,22
69,36
57,22
58,30
57,27
88,30
60,52
31,79
7,91
76,9
37,22
29,32
79,35
10,29
42,28
73,30
28,52
35,79
69,9
6,72
73,46
77,25
51,73
35,60
5,76
50,35
9,31
33,54
66,7
26,58
75,28
33,42
22,35
31,36
28,75
97,29
40,33
35,23
35,56
18,30
30,75
39,33
29,18
73,35
61,29
37,23
30,83
56,29
91,7
36,26
30,95
33,27
93,29
22,30
23,35
35,18
29,43
58,29
25,80
79,36
79,29
27,57
31,9
30,61
29,95
41,35
33,41
40,84
25,77
29,83
86,2
89,73
73,89
28,85
29,89
46,86
14,89
89,12
85,91
85,74
89,14
20,85
85,73
80,90
42,11
97,2
20,86
100,7
20,97
87,42
100,6
20,91
42,61
93,7
82,7
96,7
77,75
7,96
27,97
2,80
97,27
8,6
89,7
77,14
77,5
3,29
56,1
91,2
80,2
7,97
47,74
18,9
55,74
74,47
57,74
74,57
9,18
18,44
6,8
74,14
67,20
44,74
44,18
40,24
47,53
24,40
44,49
18,5
14,74
5,18
47,88
28,100
97,16
74,2
73,90
91,73
91,16
95,73
97,7
6,85
95,6
77,7
15,95
44,55
15,96
6,95
77,50
95,15
77,53
14,85
77,26
1,56
63,99
97,3
11,70
8,60
49,81
3,97
8,36
6,89
11,81
8,78
32,81
10,81
23,89
49,68
24,78
9,54
24,60
9,8
84,70
60,28
44,37
75,7
45,94
9,86
8,23
14,70
59,77
7,78
59,68
5,73
22,60
9,58
48,99
24,84
17,64
64,17
52,17
17,52
1,31
2,48
48,2
12,83
74,42
48,3
76,2
2,76
69,4
4,69
31,68
96,8
73,57
49,30
31,1
46,21
34,74
34,88
57,13
67,93
63,22
100,14
82,16
62,84
88,24
86,16
34,92
13,84
23,36
73,58
6,73
80,71
55,67
67,55
42,68
100,5
13,41
26,51
35,93
49,26
100,11
58,26
95,68
89,95
43,85
82,35
90,65
96,90
61,95
68,95
50,85
85,43
71,95
90,96
99,50
50,99
81,85
95,71
65,90
90,71
71,90
85,81
95,61
85,50
22,44
41,4
12,64
64,12
12,48
48,12
41,81
26,44
88,35
61,22
33,35
9,76
91,29
42,29
45,33
86,74
55,44
42,97
85,26
26,85
27,33
82,95
75,49
95,82
49,75
46,58
73,77
77,73
56,8
60,8
8,56
22,78
15,58
69,3
100,77
13,95
13,92
92,13
75,37
87,6
58,6
6,58
15,84
21,47
47,21
55,33
56,35
9,96
99,49
49,99
89,90
95,49
49,95
76,32
5,58
8,32
32,8
53,46
77,54
46,74
74,46
89,15
81,73
73,81
14,95
95,14
3,69
8,31
31,8
7,31
16,96
96,16
58,9
58,5
8,10
96,5
5,96
89,74
74,89
82,73
82,23
84,82
12,82
73,82
20,82
1,64
64,1
31,7
19,35
77,16
62,26
75,71
94,20
20,77
77,20
55,6
32,77
77,32
82,32
89,35
1,92
2,95
95,2
81,87
65,6
84,46
46,84
89,6
41,99
20,89
87,20
55,49
73,87
87,73
99,82
90,82
93,5
19,41
26,84
1,84
84,1
99,77
84,26
53,2
56,64
64,72
42,100
100,42
48,1
1,48
55,11
16,68
68,16
90,77
77,90
31,14
14,31
68,18
96,22
81,18
96,18
8,39
41,17
17,41
62,13
13,62
39,14
31,17
94,2
41,1
1,41
88,16
